Word,Value,Char Count
superpower,156,10
superpowers,175,11
superstar,137,9
superstars,156,10
superstition,185,12
superstitious,211,13
supervise,134,9
supervised,138,10
supervising,159,11
supervision,167,11
supervisor,162,10
superwoman,145,10
supper,95,6
suppertime,142,10
supple,89,6
supplement,141,10
supplements,160,11
supplied,102,8
supplier,116,8
supplies,117,8
supply,109,6
support,125,7
supported,134,9
supporter,148,9
supporting,155,10
supportive,161,10
supports,144,8
suppose,111,7
supposed,115,8
supposedly,152,10
supposition,173,11
suppress,133,8
suppressed,142,10
suppression,171,11
supremacy,121,9
supreme,97,7
supremely,134,9
sure,63,4
surely,100,6
surf,64,4
surface,73,7
surfaced,77,8
surfaces,92,8
surfboard,104,9
surfed,73,6
surfer,87,6
surfers,106,7
surfing,94,7
surge,70,5
surgeon,99,7
surgeons,118,8
surgeries,121,9
surgery,113,7
surgical,90,8
surgically,127,10
surging,95,7
surly,95,5
surname,91,7
surpass,113,7
surpassed,122,9
surplus,126,7
surprise,125,8
surprised,129,9
surprises,144,9
surprising,150,10
surprisingly,187,12
surreal,94,7
surrender,122,9
surrendered,131,11
surrendering,152,12
surrogate,124,9
surround,130,8
surrounded,139,10
surrounding,160,11
surroundings,179,12
surrounds,149,9
surveillance,141,12
survey,110,6
survival,124,8
survive,116,7
survived,120,8
survives,135,8
surviving,141,9
survivor,144,8
survivors,163,9
susceptible,131,11
sushi,76,5
suspect,103,7
suspected,112,9
suspects,122,8
suspend,98,7
suspended,107,9
suspenders,140,10
suspending,128,10
suspense,118,8
suspension,151,10
suspicion,125,9
suspicions,144,10
suspicious,151,10
suss,78,4
sustain,103,7
sustained,112,9
sustaining,133,10
sustenance,121,10
sutra,79,5
sutures,123,7
swab,45,4
swabs,64,5
swaddling,93,9
swallow,105,7
swallowed,114,9
swallowing,135,10
swallows,124,8
swam,56,4
swami,65,5
swamp,72,5
swamped,81,7
swamps,91,6
swan,57,4
swank,68,5
swanky,93,6
swans,76,5
swap,59,4
swapped,84,7
swapping,105,8
swarm,74,5
swarming,104,8
swastika,103,8
swat,63,4
swatch,74,6
swatches,98,8
swatting,113,8
sway,68,4
swayed,77,6
swaying,98,7
swear,66,5
swearing,96,8
swears,85,6
sweat,68,5
sweater,91,7
sweaters,110,8
sweating,98,8
sweatpants,138,10
sweats,87,6
sweatshirt,142,10
sweatshirts,161,11
sweatshop,126,9
sweatshops,145,10
sweaty,93,6
swede,56,5
swedes,75,6
sweep,68,5
sweeper,91,7
sweeping,98,8
sweeps,87,6
sweepstakes,143,11
sweet,72,5
sweetbreads,121,11
sweeter,95,7
sweetest,116,8
sweetheart,124,10
sweethearts,143,11
sweetie,86,7
sweetly,109,7
sweetness,129,9
sweets,91,6
swell,71,5
swelled,80,7
swelling,101,8
swells,90,6
sweltering,132,10
swept,83,5
swerve,92,6
swerving,117,8
swift,77,5
swig,58,4
swill,75,5
swilling,105,8
swim,64,4
swimmer,100,7
swimmers,119,8
swimming,107,8
swimmingly,144,10
swims,83,5
swimsuit,133,8
swimsuits,152,9
swindled,90,8
swine,70,5
swing,72,5
swingers,114,8
swinging,102,8
swings,91,6
swipe,72,5
swiped,76,6
swiping,97,7
swirl,81,5
swirling,111,8
swirly,106,6
swiss,89,5
switch,82,6
switchblade,106,11
switched,91,8
switcheroo,135,10
switches,106,8
switching,112,9
switchman,110,9
swivel,90,6
swizzle,120,7
swollen,100,7
swooning,116,8
swoop,88,5
swooped,97,7
swooping,118,8
swoops,107,6
sword,79,5
swordfish,121,9
swords,98,6
swore,80,5
sworn,89,5
swung,84,5
sycamore,99,8
sycophant,121,9
sykes,79,5
syllable,88,8
syllabus,111,8
symbiote,108,8
symbiotic,115,9
symbol,86,6
symbolic,98,8
symbolically,148,12
symbolism,127,9
symbolize,126,9
symbolizes,145,10
symbols,105,7
symmetrical,138,11
sympathetic,139,11
sympathies,135,10
sympathize,142,10
sympathy,127,8
symphony,135,8
symptom,121,7
symptomatic,154,11
symptoms,140,8
synagogue,114,9
synapses,118,8
synaptic,107,8
sync,61,4
synch,69,5
synchronicity,182,13
synchronize,156,11
synchronized,160,12
syndicate,100,9
syndicated,104,10
syndrome,113,8
syne,63,4
synergy,113,7
synonymous,180,10
synthesis,138,9
synthesize,150,10
synthetic,123,9
syphilis,117,8
syphon,97,6
syringe,97,7
syrup,99,5
system,101,6
systematic,134,10
systematically,184,14
systemic,113,8
systems,120,7
systolic,122,8
ta,21,2
tab,23,3
tabby,50,5
table,40,5
tableau,62,7
tablecloth,98,10
tablecloths,117,11
tables,59,6
tablespoon,119,10
tablet,60,6
tabloid,63,7
tabloids,82,8
tabs,42,4
tach,32,4
tachycardia,93,11
tacit,53,5
tack,35,4
tacked,44,6
tackle,52,6
tackled,56,7
tackles,71,7
tackling,77,8
tacks,54,5
tacky,60,5
taco,39,4
tacos,58,5
tact,44,4
tactful,83,7
tactic,56,6
tactical,69,8
tactics,75,7
tactile,70,7
tad,25,3
tadpole,73,7
tae,26,3
taffeta,59,7
taffy,58,5
tag,28,3
tagged,44,6
tagging,65,7
tags,47,4
tail,42,4
tailed,51,6
tailing,72,7
tailor,75,6
tailored,84,8
tailors,94,7
tails,61,5
tailspin,100,8
taint,64,5
tainted,73,7
taj,31,3
take,37,4
takedown,93,8
taken,51,5
takeoff,64,7
takeout,93,7
takeover,97,8
taker,55,5
takers,74,6
takes,56,5
takin,55,5
taking,62,6
talcum,70,6
tale,38,4
talent,72,6
talented,81,8
talentless,127,10
talents,91,7
tales,57,5
talisman,89,8
talk,44,4
talkative,101,9
talked,53,6
talker,67,6
talkie,58,6
talking,74,7
talks,63,5
talky,69,5
tall,45,4
taller,68,6
tallest,89,7
tallied,63,7
tally,70,5
talons,81,6
tamales,71,7
tambourine,118,10
tame,39,4
tammy,72,5
tamper,73,6
tampered,82,8
tampering,103,9
tampon,79,6
tampons,98,7
tan,35,3
tandem,57,6
tangent,81,7
tangerine,93,9
tangible,70,8
tangle,59,6
tangled,63,7
tangling,84,8
tango,57,5
tank,46,4
tanked,55,6
tanker,69,6
tankers,88,7
tanking,76,7
tanks,65,5
tanned,58,6
tanner,72,6
tanning,79,7
tantric,85,7
tantrum,107,7
tantrums,126,8
tap,37,3
tapas,57,5
tape,42,4
taped,46,5
tapered,69,7
tapes,61,5
tapeworm,111,8
taping,67,6
tapioca,65,7
tapped,62,6
tapping,83,7
tar,39,3
tarantulas,127,10
tardiness,109,9
tardy,68,5
target,71,6
targeted,80,8
targeting,101,9
targets,90,7
tarmac,56,6
tarnish,89,7
tarnished,98,9
tarot,74,5
tarp,55,4
tarragon,94,8
tarred,66,6
tart,59,4
tartar,78,6
tarts,78,5
tarzan,80,6
tas,40,3
task,51,4
tasks,70,5
tassels,95,7
taste,65,5
tasted,69,6
tasteful,104,8
tastes,84,6
tasting,90,7
tasty,85,5
tat,41,3
tate,46,4
tater,64,5
tattered,93,8
tattle,78,6
tattoo,91,6
tattooed,100,8
tattoos,110,7
tau,42,3
taught,77,6
taunt,76,5
taunted,85,7
taunting,106,8
taunts,95,6
taut,62,4
tavern,80,6
tawdry,91,6
tax,45,3
taxed,54,5
taxes,69,5
taxi,54,4
taxicab,60,7
taxidermist,142,11
taxing,75,6
taxis,73,5
taxpayer,110,8
taxpayers,129,9
tea,26,3
teach,37,5
teacher,60,7
teachers,79,8
teaches,61,7
teaching,67,8
teacup,66,6
teal,38,4
team,39,4
teamed,48,6
teaming,69,7
teammate,78,8
teammates,97,9
teams,58,5
teamsters,120,9
teamwork,106,8
teapot,77,6
tear,44,4
tearful,83,7
tearing,74,7
tears,63,5
teary,69,5
teas,45,4
tease,50,5
teased,54,6
teasing,75,7
teaspoon,105,8
teaspoons,124,9
technical,75,9
technicalities,137,14
technicality,129,12
technically,112,11
technician,86,10
technicians,105,11
technique,102,9
techniques,121,10
technological,124,13
technologically,161,15
technologies,132,12
technology,124,10
ted,29,3
teddy,58,5
tedious,93,7
tee,30,3
teed,34,4
teeming,73,7
teen,44,4
teenage,57,7
teenaged,61,8
teenager,75,8
teenagers,94,9
teens,63,5
teensy,88,6
teeny,69,5
teenybopper,141,11
teetering,103,9
teeth,58,5
telegram,81,8
telegrams,100,9
telegraph,92,9
telekinesis,128,11
telekinetic,113,11
telemarketing,140,13
telemetry,123,9
telepathic,99,10
telepathically,149,14
telepathy,112,9
telephone,100,9
telephones,119,10
teleport,111,8
teleportation,170,13
telescope,100,9
telescopic,107,10
telethon,99,8
televised,101,9
television,130,10
telex,66,5
tell,49,4
teller,72,6
tellers,91,7
telling,79,7
tells,68,5
telly,74,5
temp,54,4
temper,77,6
temperament,130,11
temperamental,143,13
temperature,142,11
temperatures,161,12
tempered,86,8
tempers,96,7
tempest,98,7
temple,71,6
tempo,69,5
temporarily,152,11
temporary,131,9
temps,73,5
tempt,74,5
temptation,133,10
temptations,152,11
tempted,83,7
tempting,104,8
temptress,135,9
ten,39,3
tenacious,107,9
tenacity,97,8
tenant,74,6
tenants,93,7
tend,43,4
tended,52,6
tendencies,98,10
tendency,90,8
tender,66,6
tenderness,123,10
tending,73,7
tendon,72,6
tendonitis,129,10
tendons,91,7
tends,62,5
tenement,96,8
tenets,83,6
tenner,76,6
tennis,81,6
tenor,72,5
tenors,91,6
tens,58,4
tense,63,5
tension,96,7
tensions,115,8
tent,59,4
tentative,116,9
tenth,67,5
tenths,86,6
tents,78,5
tenuous,115,7
tenure,83,6
tepid,54,5
tequila,85,7
teriyaki,98,8
term,56,4
terminal,92,8
terminate,105,9
terminated,109,10
terminating,130,11
termination,138,11
terminator,133,10
terminology,153,11
terminus,119,8
termites,109,8
terms,75,5
terra,62,5
terrace,70,7
terraforming,144,12
terrain,85,7
terrestrial,145,11
terrible,89,8
terribly,109,8
terrific,88,8
terrifically,138,12
terrified,94,9
terrifies,109,9
terrify,101,7
terrifying,131,10
territorial,145,11
territories,156,11
territory,148,9
terror,94,6
terrorism,135,9
terrorist,142,9
terrorists,161,10
terrorize,134,9
terrorized,138,10
terrorizing,159,11
terrors,113,7
terry,86,5
test,64,4
testament,117,9
tested,73,6
testicle,93,8
testicles,112,9
testicular,128,10
testified,97,9
testifies,112,9
testify,104,7
testifying,134,10
testimonies,148,11
testimony,140,9
testing,94,7
testosterone,175,12
tests,83,5
testy,89,5
tet,45,3
tetanus,100,7
tether,76,6
tetherball,103,10
texas,69,5
text,69,4
textbook,112,8
textbooks,131,9
textile,95,7
textiles,114,8
texts,88,5
texture,113,7
than,43,4
thank,54,5
thanked,63,7
thankful,93,8
thankfully,130,10
thanking,84,8
thankless,109,9
thanks,73,6
thanksgiving,141,12
thanksgivings,160,13
that,49,4
thataway,99,8
thatcher,83,8
thaw,52,4
thawed,61,6
thawing,82,7
the,33,3
theater,77,7
theaters,96,8
theatre,77,7
theatres,96,8
theatrical,97,10
theatrics,103,9
thee,38,4
theft,59,5
thefts,78,6
their,60,5
theirs,79,6
them,46,4
theme,51,5
themed,55,6
themes,70,6
themselves,128,10
then,47,4
theologian,106,10
theological,107,11
theology,107,8
theorem,84,7
theoretical,116,11
theoretically,153,13
theories,99,8
theory,91,6
therapeutic,126,11
therapist,116,9
therapists,135,10
therapy,93,7
there,56,5
thereafter,106,10
thereby,83,7
therefore,100,9
therein,79,7
thereof,77,7
theres,75,6
thermal,77,7
thermometer,140,11
thermonuclear,153,13
thermos,98,7
thermostat,139,10
thesaurus,132,9
these,57,5
theses,76,6
thesis,80,6
thespian,92,8
theta,54,5
they,58,4
thick,51,5
thickening,100,10
thickens,89,8
thicker,74,7
thief,48,5
thieves,88,7
thigh,52,5
thighs,71,6
thin,51,4
thine,56,5
thing,58,5
things,77,6
think,62,5
thinkers,104,8
thinking,92,8
thinks,81,6
thinly,88,6
thinner,88,7
thinners,107,8
thinning,95,8
thins,70,5
third,59,5
thirds,78,6
thirst,94,6
thirsty,119,7
thirteen,99,8
thirteenth,127,10
thirties,108,8
thirtieth,117,9
thirty,100,6
this,56,4
thistle,93,7
tho,43,3
thong,64,5
thongs,83,6
thoracic,77,8
thoracotomy,153,11
thorn,75,5
thorns,94,6
thorough,112,8
thoroughly,149,10
thorpe,82,6
those,67,5
thou,64,4
though,79,6
thought,99,7
thoughtful,138,10
thoughtfully,175,12
thoughtless,154,11
thoughts,118,8
thousand,102,8
thousands,121,9
thrall,71,6
thrash,74,6
thrashing,104,9
thread,56,6
threads,75,7
thready,81,7
threat,72,6
threaten,91,8
threatened,100,10
threatening,121,11
threatens,110,9
threats,91,7
three,56,5
threesome,108,9
threshold,109,9
threw,74,5
thrice,63,6
thrift,81,6
thrill,79,6
thrilled,88,8
thriller,102,8
thrilling,109,9
thrills,98,7
thrive,82,6
thrives,101,7
thriving,107,8
throat,82,6
throats,101,7
throbbing,95,9
throne,80,6
thrones,99,7
throttle,118,8
through,97,7
throughout,153,10
throughway,146,10
throw,84,5
thrower,107,7
throwers,126,8
throwing,114,8
thrown,98,6
throws,103,6
thru,67,4
thrust,106,6
thrusters,148,9
thrusts,125,7
thruway,116,7
thug,56,4
thugs,75,5
thumb,64,5
thumbing,94,8
thumbprint,141,10
thumbs,83,6
thump,78,5
thumping,108,8
thunder,90,7
thunderbird,123,11
thunderbolt,139,11
thundering,120,10
thunderstorm,175,12
thus,68,4
thusly,105,6
thy,53,3
thyme,71,5
thyroid,99,7
thyself,95,7
ti,29,2
tiara,49,5
tibia,41,5
tic,32,3
tick,43,4
ticked,52,6
ticker,66,6
ticket,68,6
ticketed,77,8
tickets,87,7
ticking,73,7
tickle,60,6
tickles,79,7
tickling,85,8
ticklish,91,8
ticks,62,5
tidal,46,5
tidbits,83,7
tide,38,4
tides,57,5
tidings,82,7
tidy,58,4
tidying,88,7
tie,34,3
tied,38,4
tier,52,4
ties,53,4
tiff,41,4
tiffany,81,7
tiger,59,5
tigers,78,6
tight,64,5
tighten,83,7
tightened,92,9
tightening,113,10
tightens,102,8
tighter,87,7
tightly,101,7
tightness,121,9
tightrope,118,9
tights,83,6
tiki,49,4
til,41,3
tile,46,4
tiles,65,5
till,53,4
tiller,76,6
tilt,61,4
tilted,70,6
timber,67,6
timbers,86,7
timbre,67,6
time,47,4
timed,51,5
timeless,102,8
timeline,87,8
timely,84,6
timer,65,5
timers,84,6
times,66,5
timetable,87,9
timid,55,5
timing,72,6
timothy,110,7
timpani,82,7
tin,43,3
tinfoil,85,7
ting,50,4
tingle,67,6
tingling,92,8
tingly,87,6
tiniest,96,7
tinkered,86,8
tinkering,107,9
tinkle,71,6
tins,62,4
tinsel,79,6
tinted,72,6
tiny,68,4
tip,45,3
tipped,70,6
tipper,84,6
tippers,103,7
tipping,91,7
tippy,86,5
tips,64,4
tipsy,89,5
tiptoe,85,6
tiptoeing,115,9
tiramisu,110,8
tire,52,4
tired,56,5
tireless,107,8
tires,71,5
tiresome,104,8
tiring,77,6
tis,48,3
tissue,93,6
tissues,112,7
tit,49,3
titan,64,5
titanic,76,7
titanium,107,8
titans,83,6
title,66,5
titles,85,6
tits,68,4
titties,102,7
titty,94,5
tizzy,106,5
to,35,2
toad,40,4
toast,75,5
toasted,84,7
toaster,98,7
toasting,105,8
toasts,94,6
toasty,100,6
tobacco,59,7
toby,62,4
tod,39,3
today,65,5
toddle,60,6
toddler,78,7
toddlers,97,8
toddy,68,5
toe,40,3
toed,44,4
toenail,76,7
toenails,95,8
toes,59,4
toffee,57,6
tofu,62,4
toga,43,4
together,98,8
togetherness,155,12
toilet,81,6
toilets,100,7
toiling,86,7
toke,51,4
token,65,5
tokens,84,6
told,51,4
tolerable,90,9
tolerance,93,9
tolerant,105,8
tolerate,96,8
tolerated,100,9
toll,59,4
toller,82,6
tolls,78,5
tom,48,3
tomahawk,92,8
tomato,84,6
tomatoes,108,8
tomb,50,4
tombs,69,5
tombstone,123,9
tomcat,72,6
tome,53,4
tomfoolery,144,10
tommy,86,5
tomorrow,137,8
tomorrows,156,9
toms,67,4
ton,49,3
tone,54,4
toned,58,5
toner,72,5
tones,73,5
tong,56,4
tongs,75,5
tongue,82,6
tongues,101,7
tonic,61,5
tonics,80,6
tonight,93,7
tonnage,76,7
tons,68,4
tonsil,89,6
tonsils,108,7
tony,74,4
too,50,3
took,61,4
tool,62,4
toolbox,103,7
tools,81,5
toon,64,4
toons,83,5
toot,70,4
tooth,78,5
toothache,95,9
toothbrush,146,10
toothbrushes,170,12
toothed,87,7
toothpaste,139,10
toothpick,117,9
toothpicks,136,10
toots,89,5
top,51,3
topaz,78,5
topes,75,5
topic,63,5
topical,76,7
topics,82,6
topless,106,7
topnotch,111,8
topped,76,6
topping,97,7
toppings,116,8
topple,84,6
tops,70,4
topside,88,7
tor,53,3
torah,62,5
torch,64,5
torched,73,7
torches,88,7
torching,94,8
tore,58,4
torment,105,7
tormented,114,9
tormenting,135,10
torn,67,4
tornado,87,7
toro,68,4
torpedo,93,7
torpedoed,102,9
torpedoes,117,9
torque,96,6
torrent,110,7
torrid,84,6
torso,87,5
tortillas,126,9
tortious,137,8
tortoise,121,8
torture,117,7
tortured,121,8
tortures,136,8
torturing,142,9
torturous,167,9
tory,78,4
tosh,62,4
toss,73,4
tossed,82,6
tosses,97,6
tossing,103,7
total,68,5
totaled,77,7
totalled,89,8
totally,105,7
totals,87,6
tote,60,4
totem,73,5
toting,85,6
tots,74,4
touch,67,5
touchdown,123,9
touchdowns,142,10
touche,72,6
touched,76,7
touches,91,7
touching,97,8
touchstone,140,10
touchy,92,6
tough,71,5
toughen,90,7
tougher,94,7
toughest,115,8
toughness,128,9
toupee,82,6
tour,74,4
toured,83,6
touring,104,7
tourism,115,7
tourist,122,7
tourists,141,8
tournament,141,10
tournaments,160,11
tours,93,5
tow,58,3
toward,81,6
towards,100,7
towed,67,5
towel,75,5
towels,94,6
tower,81,5
towers,100,6
town,72,4
townhouse,140,9
townie,86,6
townies,105,7
towns,91,5
townsfolk,135,9
townspeople,160,11
toxic,71,5
toxicity,125,8
toxicology,145,10
toxin,82,5
toxins,101,6
toxoplasmosis,197,13
toy,60,3
toyed,69,5
toying,90,6
toys,79,4
trace,47,5
traced,51,6
tracer,65,6
traces,66,6
tracing,72,7
track,53,5
tracked,62,7
tracker,76,7
trackers,95,8
tracking,83,8
tracks,72,6
traction,100,8
tractor,95,7
tractors,114,8
trade,48,5
traded,52,6
trademark,91,9
tradeoff,75,8
trader,66,6
trades,67,6
trading,73,7
tradition,110,9
traditional,123,11
traditionally,160,13
traditions,129,10
traffic,63,7
trafficker,97,10
trafficking,104,11
tragedies,88,9
tragedy,80,7
tragic,58,6
tragically,108,10
trail,60,5
trailer,83,7
trailers,102,8
trailing,90,8
trails,79,6
train,62,5
trained,71,7
trainee,72,7
trainees,91,8
trainer,85,7
training,92,8
trains,81,6
traipse,88,7
traipsing,113,9
trait,68,5
traitor,101,7
traitors,120,8
traits,87,6
trajectory,135,10
tram,52,4
tramp,68,5
trample,85,7
trampling,110,9
tramps,87,6
trance,61,6
tranquil,112,8
tranquility,166,11
tranquilizer,170,12
trans,72,5
transaction,134,11
transactions,153,12
transatlantic,152,13
transcendent,137,12
transcends,117,10
transcript,138,10
transcripts,157,11
transfer,101,8
transference,128,12
transferred,128,11
transferring,149,12
transfers,120,9
transform,124,9
transformation,183,14
transformed,133,11
transfusion,156,11
transfusions,175,12
transgenic,110,10
transgression,178,13
transgressions,197,14
transient,120,9
transistor,153,10
transit,101,7
transition,139,10
transitional,152,12
translate,110,9
translated,114,10
translating,135,11
translation,143,11
translator,138,10
translators,157,11
transmission,170,12
transmissions,189,13
transmit,114,8
transmitted,143,11
transmitter,157,11
transmitters,176,12
transparent,146,11
transpired,124,10
transplant,135,10
transponder,144,11
transport,141,9
transportation,200,14
transported,150,11
transporting,171,12
transports,160,10
transsexual,154,11
transvestite,172,12
transvestites,191,13
trap,55,4
trapeze,91,7
trapped,80,7
trapper,94,7
trapping,101,8
trappings,120,9
traps,74,5
trash,66,5
trashed,75,7
trashes,90,7
trashing,96,8
trashy,91,6
trattoria,122,9
trauma,74,6
traumas,93,7
traumatic,106,9
traumatized,138,11
traumatizing,159,12
travel,78,6
traveled,87,8
traveler,101,8
travelers,120,9
traveling,108,9
travelled,99,9
traveller,113,9
travellers,132,10
travelling,120,10
travels,97,7
traverse,108,8
travesty,130,8
trawler,97,7
tray,64,4
trays,83,5
treacherous,133,11
treachery,103,9
tread,48,5
treadmill,94,9
treads,67,6
treason,92,7
treasure,107,8
treasured,111,9
treasurer,125,9
treasures,126,9
treasury,127,8
treat,64,5
treatable,84,9
treated,73,7
treaters,106,8
treaties,97,8
treating,94,8
treatment,116,9
treatments,135,10
treats,83,6
treaty,89,6
tree,48,4
trees,67,5
trek,54,4
trellis,95,7
tremble,75,7
trembling,100,9
tremendous,134,10
tremendously,171,12
tremor,89,6
tremors,108,7
trench,68,6
trenches,92,8
trend,61,5
trends,80,6
trendy,86,6
trespass,117,8
trespassed,126,10
trespasser,140,10
trespassers,159,11
trespassing,147,11
trey,68,4
triad,52,5
trial,60,5
trials,79,6
triangle,86,8
triangular,121,10
tribal,62,6
tribe,54,5
tribulations,160,12
tribunal,97,8
tribune,89,7
tribute,95,7
triceps,90,7
trick,61,5
tricked,70,7
trickery,109,8
trickier,93,8
tricking,91,8
trickle,78,7
tricks,80,6
trickster,123,9
tricky,86,6
tricycle,95,8
trident,90,7
tried,56,5
tries,71,5
trifecta,82,8
trifle,70,6
trifled,74,7
trifling,95,8
trig,54,4
trigger,84,7
triggered,93,9
triggering,114,10
triggers,103,8
trigonometry,179,12
trillion,109,8
trilogy,106,7
trim,60,4
trimester,127,9
trimmed,82,7
trimmers,115,8
trimmings,122,9
trinity,115,7
trinket,97,7
trinkets,116,8
trio,62,4
trip,63,4
tripe,68,5
triple,80,6
tripled,84,7
triplets,119,8
triplicate,113,10
tripped,88,7
tripping,109,8
trippy,104,6
trips,82,5
trite,72,5
triumph,105,7
triumphed,114,9
triumphs,124,8
trivial,91,7
troll,77,5
trolling,107,8
trollop,108,7
trolls,96,6
trombone,102,8
troop,84,5
trooper,107,7
troopers,126,8
troops,103,6
trophies,110,8
trophy,102,6
tropic,81,6
tropical,94,8
tropics,100,7
trot,73,4
trotting,123,8
troubadour,135,10
trouble,93,7
troubled,97,8
troublemaker,141,12
troublemakers,160,13
troubles,112,8
troublesome,145,11
troubling,118,9
troupe,95,6
trouper,113,7
trouser,116,7
trousers,135,8
trout,94,5
trove,80,5
troy,78,4
truant,94,6
truce,67,5
truck,73,5
truckers,115,8
truckload,105,9
trucks,92,6
true,64,4
truer,82,5
truest,103,6
truffle,88,7
truffles,107,8
truly,96,5
trump,88,5
trumpet,113,7
trumpets,132,8
trumps,107,6
trunk,84,5
trunks,103,6
truss,97,5
trussed,106,7
trust,98,5
trusted,107,7
trustee,108,7
trustees,127,8
trusting,128,8
trusts,117,6
trustworthy,207,11
trusty,123,6
truth,87,5
truthful,126,8
truthfully,163,10
truths,106,6
try,63,3
trying,93,6
tryout,119,6
tryouts,138,7
tsk,50,3
tsunami,97,7
tub,43,3
tuba,44,4
tubby,70,5
tube,48,4
tubers,85,6
tubes,67,5
tubing,73,6
tubs,62,4
tuck,55,4
tucked,64,6
tucker,78,6
tucking,85,7
tug,48,3
tuition,108,7
tularemia,100,9
tulip,78,5
tulle,70,5
tumble,73,6
tumbler,91,7
tumbling,98,8
tummy,92,5
tumor,87,5
tumors,106,6
tuna,56,4
tundra,78,6
tune,60,4
tuned,64,5
tunes,79,5
tung,62,4
tunic,67,5
tuning,85,6
tunnel,86,6
tunnels,105,7
turban,76,6
turbine,89,7
turbo,76,5
turbulence,121,10
turbulent,133,9
turd,63,4
turds,82,5
turf,65,4
turk,70,4
turkey,100,6
turkeys,119,7
turks,89,5
turmoil,108,7
turn,73,4
turnaround,146,10
turncoat,112,8
turndown,129,8
turned,82,6
turner,96,6
turning,103,7
turnips,117,7
turnout,129,7
turnpike,114,8
turns,92,5
turquoise,145,9
turret,102,6
turtle,96,6
turtleneck,129,10
turtles,115,7
tush,68,4
tushie,82,6
tushy,93,5
tusk,71,4
tussle,96,6
tut,61,3
tutor,94,5
tutoring,124,8
tutors,113,6
tutti,90,5
tutu,82,4
tux,65,3
tuxedo,89,6
tuxedos,108,7
tuxes,89,5
twain,67,5
